req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
43,100,1,2,48487522990,48487522990,0,-1,389,253
44,100,0,2,49340489107,49340489107,0,-1,149,245
44,100,1,2,49340489107,49340489107,0,-1,149,245
45,100,0,2,49531085155,49531085155,0,-1,84,279
45,100,1,2,49531085155,49531085155,0,-1,84,279
46,100,0,2,50758155393,50758155393,0,-1,154,212
46,100,1,2,50758155393,50758155393,0,-1,154,212
47,100,0,2,54651381367,54651381367,0,-1,117,197
47,100,1,2,54651381367,54651381367,0,-1,117,197
48,100,0,2,54999886912,54999886912,0,-1,113,250
48,100,1,2,54999886912,54999886912,0,-1,113,250
49,100,0,2,58000282214,58000282214,0,-1,813,177
49,100,1,2,58000282214,58000282214,0,-1,813,177
50,100,0,2,58347541595,58347541595,0,-1,481,238
50,100,1,2,58347541595,58347541595,0,-1,481,238
