req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
82,0,103,7533673096,54411901554,54548951554,137050000,46878228458,1173,195
47,0,100,7543846162,54548951554,54580501554,31550000,47005105392,117,197
58,0,109,7561906456,54580501554,54674101554,93600000,47018595098,694,284
44,0,107,7581752952,54674101554,54894201554,220100000,47092348602,2000,202
48,0,100,7588242999,54894201554,54928001554,33800000,47305958555,113,250
66,0,102,7605425409,54928001554,55056251554,128250000,47322576145,1087,191
67,0,102,7614508599,55056251554,55280501554,224250000,47441742955,1992,301
59,0,109,7615270199,55280501554,55390301554,109800000,47665231355,895,206
68,0,102,7621994993,55390301554,55616001554,225700000,47768306561,2000,314
45,0,107,7654498172,55616001554,55734751554,118750000,47961503382,980,215
69,0,102,7696629590,55734751554,55793251554,58500000,48038121964,387,196
60,0,109,7698143189,55793251554,55960251554,167000000,48095108365,1475,190
66,0,106,7703717585,55960251554,56179701554,219450000,48256533969,2000,189
61,0,109,7710395980,56179701554,56403201554,223500000,48469305574,2000,270
62,0,109,7731205221,56403201554,56508751554,105550000,48671996333,856,199
39,0,101,7735179618,56508751554,56643151554,134400000,48773571936,1182,124
46,0,107,7752948082,56643151554,56696901554,53750000,48890203472,347,181
40,0,101,7758479278,56696901554,56917151554,220250000,48938422276,2000,205
63,0,109,7765157673,56917151554,57136751554,219600000,49151993881,2000,192
41,0,101,7784908895,57136751554,57355551554,218800000,49351842659,2000,176
42,0,101,7789904090,57355551554,57521101554,165550000,49565647464,1474,163
43,0,101,7795613875,57521101554,57555151554,34050000,49725487679,131,219
70,0,102,7815508453,57555151554,57779251554,224100000,49739643101,2000,282
47,0,107,7859289623,57779251554,57829751554,50500000,49919961931,321,168
49,0,100,7860892822,57829751554,57929901554,100150000,49968858732,813,177
48,0,107,7885260107,57929901554,57985601554,55700000,50044641447,345,224
67,0,106,7930335970,57985601554,58206001554,220400000,50055265584,2000,208
50,0,100,7938300378,58206001554,58276001554,70000000,50267701176,481,238
71,0,102,7958861216,58276001554,58410401554,134400000,50317140338,1154,180
72,0,102,8025724340,58410401554,58496551554,86150000,50384677214,664,195
68,0,106,8050432801,58496551554,58714401554,217850000,50446118753,2000,157
49,0,107,8056334311,58714401554,58813901554,99500000,50658067243,790,210
44,0,101,8067104175,58813901554,59035801554,221900000,50746797379,2000,238
45,0,101,8080212525,59035801554,59107651554,71850000,50955589029,529,179
69,0,106,8162605317,59107651554,59303951554,196300000,50945046237,1770,186
83,0,103,8168678017,59303951554,59524901554,220950000,51135273537,2000,219
73,0,102,8168678775,59524901554,59667751554,142850000,51356222779,1240,177
84,0,103,8175876086,59667751554,59846301554,178550000,51491875468,1613,145
85,0,103,8206001189,59846301554,59953951554,107650000,51640300365,882,189
