req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
17,0,8160598607,8161153807,555200,2,2,102,499,0,7919322330
22,0,8177190382,8177239982,49600,2,2,103,341,0,8034081788
23,0,8320911061,8320999061,88000,2,2,103,353,0,8177806553
15,0,8326211129,8326260729,49600,2,2,100,341,0,8112971225
14,0,8330624418,8331323617,699199,2,2,101,544,0,8116472571
18,0,8365284724,8365891123,606399,2,2,102,515,0,8124022738
15,0,8773723363,8774368162,644799,2,2,101,527,0,8559624312
24,0,8892253157,8892709157,456000,2,2,103,468,0,8749164842
25,0,8956951122,8957128722,177600,2,2,103,381,0,8813864642
16,0,9151375826,9152084625,708799,2,2,101,547,0,8937321738
16,0,9518786841,9519399641,612800,2,2,100,517,0,9305690164
26,0,9699179634,9699706034,526400,2,2,103,490,0,9556114106
19,0,9699310611,9699949011,638400,2,2,102,525,0,9458141586
27,0,9758059649,9758659648,599999,2,2,103,513,0,9614995772
20,0,9793730477,9794285677,555200,2,2,102,499,0,9552568001
21,0,9972326434,9972326434,0,2,2,102,338,0,9731198779
17,0,10108579068,10109358267,779199,2,2,101,569,0,9894638785
22,0,10139033181,10139812380,779199,2,2,102,569,0,9897894725
23,0,10362354717,10362449117,94400,2,2,102,355,0,10121231754
24,0,10454516928,10454889728,372800,2,2,102,442,0,10213400364
28,0,10526846540,10527398539,551999,2,2,103,498,0,10383804275
17,0,10663932057,10663984856,52799,2,2,100,342,0,10450445745
25,0,11069573634,11070269634,696000,2,2,102,543,0,10828499703
29,0,11129910030,11130148430,238400,2,2,103,400,0,10986884637
18,0,11306071468,11306521067,449599,2,2,100,466,0,11093188782
18,0,11590288201,11591125000,836799,2,2,101,587,0,11376523686
19,0,11733157260,11733830860,673600,2,2,100,536,0,11520325587
26,0,12030889936,12031653136,763200,2,2,102,564,0,11789882508
30,0,12094476726,12094609526,132800,2,2,103,367,0,11951478175
31,0,12311587091,12311787091,200000,2,2,103,388,0,12168594584
20,0,12347627687,12348698086,1070399,2,2,100,660,0,12134869317
19,0,12484888424,12485280423,391999,2,2,101,448,0,12271229796
21,0,12492824772,12493079172,254400,2,2,100,405,0,12275647879
22,0,12520366214,12520607814,241600,2,2,100,401,0,12307628440
23,0,12980129787,12980806586,676799,2,2,100,537,0,12767446779
24,0,13016842448,13016842448,0,2,2,100,322,0,12804490248
32,0,13295987873,13296821472,833599,2,2,103,586,0,13153022563
27,0,13368173133,13368433932,260799,2,2,102,407,0,13127257888
28,0,13518619292,13519571292,952000,2,2,102,623,0,13277714385
29,0,13566897203,13567839603,942400,2,2,102,620,0,13325995641
33,0,13681514289,13682168688,654399,2,2,103,530,0,13538559554
20,0,13721201002,13721679401,478399,2,2,101,475,0,13507688367
21,0,13837115077,13837596676,481599,2,2,101,476,0,13623616115
34,0,13857223913,13857948713,724800,2,2,103,552,0,13714274011
22,0,13885689927,13886043526,353599,2,2,101,436,0,13672196702
30,0,14049290161,14050013361,723200,2,2,102,538,0,13808029032
25,0,14377999807,14378324606,324799,2,2,100,427,0,14165482982
23,0,14537232770,14538011969,779199,2,2,101,569,0,14323816321
26,0,14553916408,14554132407,215999,2,2,100,393,0,14341420467
35,0,14671338023,14672733231,1395208,2,2,103,748,0,14528410393
27,0,14842793391,14843582190,788799,2,2,100,572,0,14630331707
31,0,15281743049,15282573449,830400,2,2,102,585,0,15040959098
24,0,15322847782,15323684581,836799,2,2,101,587,0,15109523776
28,0,15693367683,15693474883,107200,2,2,100,359,0,15481006759
29,0,15881938014,15882637213,699199,2,2,100,544,0,15669599383
25,0,16359623599,16360649198,1025599,2,2,101,646,0,16146421348
32,0,16368349445,16368735044,385599,2,2,102,446,0,16127639758
36,0,16504636749,16505262349,625600,2,2,103,521,0,16361758827
30,0,16568376741,16569203941,827200,2,2,100,584,0,16356119248
33,0,16789442198,16790195797,753599,2,2,102,561,0,16548761209
26,0,17188291459,17188933058,641599,2,2,101,526,0,16975186334
31,0,17208955068,17209587067,631999,2,2,100,523,0,16996773154
27,0,17409735157,17410235957,500800,2,2,101,482,0,17195490734
34,0,17480141942,17480777142,635200,2,2,102,524,0,17239507975
35,0,17673162348,17673394348,232000,2,2,102,398,0,17432541504
28,0,17730863006,17731559006,696000,2,2,101,543,0,17517821358
37,0,17848127799,17848833399,705600,2,2,103,546,0,17705285862
32,0,18001773514,18001896714,123200,2,2,100,364,0,17789684996
38,0,18070380476,18070849276,468800,2,2,103,472,0,17927544449
33,0,18145577164,18146212364,635200,2,2,100,524,0,17930388265
34,0,18281938802,18282151602,212800,2,2,100,392,0,18069883235
29,0,18342605073,18343237072,631999,2,2,101,523,0,18129634947
35,0,18514049163,18514652363,603200,2,2,100,514,0,18302020893
36,0,18538531432,18539509031,977599,2,2,100,631,0,18326506047
39,0,18640949252,18641581251,631999,2,2,103,523,0,18498128399
40,0,18699029416,18699546215,516799,2,2,103,487,0,18556210094
36,0,18973435811,18973991011,555200,2,2,102,499,0,18732903194
30,0,18986203639,18986896439,692800,2,2,101,542,0,18773308638
41,0,19001191854,19001875054,683200,2,2,103,539,0,18858380516
42,0,19074587881,19075693480,1105599,2,2,103,671,0,18931778499
43,0,19224607590,19224607590,0,2,2,103,312,0,19082147772
37,0,19307067097,19307519897,452800,2,2,102,467,0,19066557067
44,0,19327991334,19328927333,935999,2,2,103,618,0,19185188626
37,0,19394440056,19394537655,97599,2,2,100,356,0,19182515165
45,0,19659045019,19659577819,532800,2,2,103,492,0,19516251022
46,0,19719576657,19720346256,769599,2,2,103,566,0,19576784261
31,0,19840778607,19841737006,958399,2,2,101,625,0,19627983178
38,0,20133952806,20134738406,785600,2,2,100,571,0,19922114555
47,0,20287923538,20288997138,1073600,2,2,103,661,0,20145146032
38,0,20450839705,20451570904,731199,2,2,102,554,0,20210406946
32,0,20828988577,20829434977,446400,2,2,101,465,0,20616308082
48,0,20949614739,20949955538,340799,2,2,103,432,0,20806854482
39,0,20984472787,20985463187,990400,2,2,102,635,0,20744075995
40,0,21027593913,21028213112,619199,2,2,102,519,0,20787200027
41,0,21345442657,21346122657,680000,2,2,102,538,0,21105070170
49,0,21349018810,21349455609,436799,2,2,103,462,0,21206268917
50,0,21372180587,21372758187,577600,2,2,103,506,0,21229431286
51,0,21502476006,21503460006,984000,2,2,103,633,0,21359730086
33,0,21638577082,21639113082,536000,2,2,101,493,0,21425990520
39,0,22005977926,22006654725,676799,2,2,100,537,0,21794358311
42,0,22400100271,22400914670,814399,2,2,102,580,0,22159798678
52,0,22491739651,22492275651,536000,2,2,103,493,0,22349019240
40,0,22546649219,22547521219,872000,2,2,100,598,0,22335092549
34,0,22574319631,22574638030,318399,2,2,101,425,0,22361841462
35,0,22575828429,22575983629,155200,2,2,101,374,0,22362583288
53,0,22628468164,22628882563,414399,2,2,103,455,0,22485751238
43,0,22690811920,22691299919,487999,2,2,102,478,0,22450529818
54,0,22705937270,22706934069,996799,2,2,103,637,0,22563222337
36,0,22710497578,22711081577,583999,2,2,101,508,0,22498035155
44,0,22795986652,22796689052,702400,2,2,102,545,0,22555711606
37,0,22855011340,22855825739,814399,2,2,101,580,0,22641200779
55,0,22887305175,22887911574,606399,2,2,103,515,0,22744594878
41,0,22983492994,22983888194,395200,2,2,100,449,0,22771987098
42,0,23058998929,23059176529,177600,2,2,100,381,0,22847501820
56,0,23190771028,23190771028,0,2,2,103,278,0,23048849303
45,0,23310196187,23310834587,638400,2,2,102,525,0,23069955607
57,0,23452360396,23452995596,635200,2,2,103,524,0,23309664506
43,0,23605548547,23606119747,571200,2,2,100,504,0,23394114887
46,0,23750273337,23751103737,830400,2,2,102,585,0,23510062170
58,0,23968571513,23969638712,1067199,2,2,103,659,0,23825888730
47,0,24108712806,24108712806,0,2,2,102,337,0,23868570409
48,0,24139123134,24139444734,321600,2,2,102,426,0,23898937977
38,0,24141676569,24141732569,56000,2,2,101,343,0,23929379396
44,0,24186732732,24187249531,516799,2,2,100,487,0,23975366442
45,0,24209438802,24210506001,1067199,2,2,100,659,0,23998075152
49,0,24239458702,24240119502,660800,2,2,102,532,0,23999280229
59,0,24265106339,24265616739,510400,2,2,103,485,0,24122431036
46,0,24330275947,24330275947,0,2,2,100,330,0,24114788193
47,0,24333020759,24333918359,897600,2,2,100,606,0,24121671417
39,0,24433046287,24433668686,622399,2,2,101,520,0,24220782679
60,0,24516066120,24516317319,251199,2,2,103,404,0,24373397150
61,0,24533745095,24534463495,718400,2,2,103,550,0,24391076584
48,0,24630441061,24630964261,523200,2,2,100,489,0,24419126143
49,0,24824021588,24824021588,0,2,2,100,335,0,24612805861
50,0,25732908825,25733528024,619199,2,2,100,519,0,25521721253
40,0,25828121790,25828276990,155200,2,2,101,374,0,25616018607
51,0,26039314278,26040195877,881599,2,2,100,601,0,25828162039
52,0,26074730822,26075081222,350400,2,2,100,435,0,25863582664
53,0,26076271621,26076714820,443199,2,2,100,464,0,25864333406
50,0,26217489801,26217897800,407999,2,2,102,453,0,25977443089
62,0,26233102073,26234223672,1121599,2,2,103,676,0,26090475984
54,0,26332085025,26332707424,622399,2,2,100,520,0,26120966500
41,0,26348407050,26348811849,404799,2,2,101,452,0,26136363531
51,0,26356444707,26357441506,996799,2,2,102,637,0,26115151124
63,0,26687634624,26688247424,612800,2,2,103,517,0,26545019798
52,0,26806238961,26807347761,1108800,2,2,102,672,0,26566231330
64,0,26827543318,26828610517,1067199,2,2,103,659,0,26684931924
65,0,26851083682,26852010081,926399,2,2,103,615,0,26708472851
55,0,26851612609,26852193409,580800,2,2,100,507,0,26640553870
42,0,26925325107,26925953906,628799,2,2,101,522,0,26713347677
53,0,26931438447,26931856047,417600,2,2,102,456,0,26691439130
43,0,27376684038,27377341638,657600,2,2,101,531,0,27164758250
54,0,27879974905,27880293304,318399,2,2,102,425,0,27640038425
56,0,27978428224,27979233024,804800,2,2,100,577,0,27767498815
57,0,28280220054,28280736853,516799,2,2,100,487,0,28069325239
58,0,28793739351,28794028950,289599,2,2,100,416,0,28582903286
66,0,28824646975,28825470974,823999,2,2,103,583,0,28682084247
59,0,29183669208,29184294808,625600,2,2,100,521,0,28972877698
44,0,29230386199,29230691799,305600,2,2,101,421,0,29018671849
60,0,29275706103,29275706103,0,2,2,100,303,0,29065616377
61,0,29279012403,29279948402,935999,2,2,100,618,0,29068231771
62,0,29425200994,29425429794,228800,2,2,100,397,0,29214437057
45,0,29449436080,29450138480,702400,2,2,101,545,0,29237746668
46,0,29868730786,29869039586,308800,2,2,101,422,0,29657089024
63,0,29916824331,29917357131,532800,2,2,100,492,0,29706116463
67,0,29917136559,29918098158,961599,2,2,103,626,0,29774599997
64,0,29991729729,29992649729,920000,2,2,100,613,0,29781030392
