req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
36,0,103,16505262349,16514399198,16582549198,68150000,9136849,521,121
30,0,100,16569203941,16582549198,16660649198,78100000,13345257,584,194
33,0,102,16790195797,16790195797,16865245797,75050000,0,561,179
26,0,101,17188933058,17188933058,17261583058,72650000,0,526,201
31,0,100,17209587067,17261583058,17338083058,76500000,51995991,523,284
27,0,101,17410235957,17410235957,17480135957,69900000,0,482,234
34,0,102,17480777142,17480777142,17553577142,72800000,0,524,208
35,0,102,17673394348,17673394348,17736444348,63050000,0,398,265
28,0,101,17731559006,17736444348,17809044348,72600000,4885342,543,166
37,0,103,17848833399,17848833399,17917583399,68750000,0,546,83
32,0,100,18001896714,18001896714,18056046714,54150000,0,364,155
38,0,103,18070849276,18070849276,18138499276,67650000,0,472,209
33,0,100,18146212364,18146212364,18215912364,69700000,0,524,146
34,0,100,18282151602,18282151602,18342251602,60100000,0,392,218
29,0,101,18343237072,18343237072,18414237072,71000000,0,523,174
35,0,100,18514652363,18514652363,18586002363,71350000,0,514,199
36,0,100,18539509031,18586002363,18667052363,81050000,46493332,631,159
39,0,103,18641581251,18667052363,18742552363,75500000,25471112,523,264
40,0,103,18699546215,18742552363,18811002363,68450000,43006148,487,195
36,0,102,18973991011,18973991011,19043341011,69350000,0,499,189
30,0,101,18986896439,19043341011,19118391011,75050000,56444572,542,217
41,0,103,19001875054,19118391011,19194741011,76350000,116515957,539,249
42,0,103,19075693480,19194741011,19280791011,86050000,119047531,671,179
43,0,103,19224607590,19280791011,19329891011,49100000,56183421,312,158
37,0,102,19307519897,19329891011,19397091011,67200000,22371114,467,210
44,0,103,19328927333,19397091011,19480391011,83300000,68163678,618,230
37,0,100,19394537655,19480391011,19536391011,56000000,85853356,356,208
45,0,103,19659577819,19659577819,19727777819,68200000,0,492,180
46,0,103,19720346256,19727777819,19805377819,77600000,7431563,566,220
31,0,101,19841737006,19841737006,19926337006,84600000,0,625,242
38,0,100,20134738406,20134738406,20210038406,75300000,0,571,164
47,0,103,20288997138,20288997138,20377197138,88200000,0,661,242
38,0,102,20451570904,20451570904,20525520904,73950000,0,554,171
32,0,101,20829434977,20829434977,20895684977,66250000,0,465,195
48,0,103,20949955538,20949955538,21014505538,64550000,0,432,227
39,0,102,20985463187,21014505538,21098205538,83700000,29042351,635,204
40,0,102,21028213112,21098205538,21166805538,68600000,69992426,519,134
41,0,102,21346122657,21346122657,21421572657,75450000,0,538,233
49,0,103,21349455609,21421572657,21488172657,66600000,72117048,462,208
50,0,103,21372758187,21488172657,21559822657,71650000,115414470,506,221
51,0,103,21503460006,21559822657,21642222657,82400000,56362651,633,182
33,0,101,21639113082,21642222657,21710822657,68600000,3109575,493,186
39,0,100,22006654725,22006654725,22077654725,71000000,0,537,146
42,0,102,22400914670,22400914670,22479314670,78400000,0,580,208
52,0,103,22492275651,22492275651,22557625651,65350000,0,493,121
40,0,100,22547521219,22557625651,22637925651,80300000,10104432,598,210
34,0,101,22574638030,22637925651,22700125651,62200000,63287621,425,194
35,0,101,22575983629,22700125651,22757875651,57750000,124142022,374,207
53,0,103,22628882563,22757875651,22821325651,63450000,128993088,455,159
43,0,102,22691299919,22821325651,22887625651,66300000,130025732,478,170
54,0,103,22706934069,22887625651,22970125651,82500000,180691582,637,176
36,0,101,22711081577,22970125651,23045225651,75100000,259044074,508,286
44,0,102,22796689052,23045225651,23119475651,74250000,248536599,545,195
37,0,101,22855825739,23119475651,23200125651,80650000,263649912,580,253
55,0,103,22887911574,23200125651,23269725651,69600000,312214077,515,162
41,0,100,22983888194,23269725651,23335975651,66250000,285837457,449,227
42,0,100,23059176529,23335975651,23392675651,56700000,276799122,381,172
56,0,103,23190771028,23392675651,23446375651,53700000,201904623,278,318
45,0,102,23310834587,23446375651,23521225651,74850000,135541064,525,247
57,0,103,23452995596,23521225651,23598225651,77000000,68230055,524,292
43,0,100,23606119747,23606119747,23676519747,70400000,0,504,200
46,0,102,23751103737,23751103737,23831303737,80200000,0,585,234
58,0,103,23969638712,23969638712,24053288712,83650000,0,659,155
47,0,102,24108712806,24108712806,24164962806,56250000,0,337,251
48,0,102,24139444734,24164962806,24227912806,62950000,25518072,426,207
38,0,101,24141732569,24227912806,24282762806,54850000,86180237,343,211
44,0,100,24187249531,24282762806,24348062806,65300000,95513275,487,132
45,0,100,24210506001,24348062806,24433662806,85600000,137556805,659,194
49,0,102,24240119502,24433662806,24508112806,74450000,193543304,532,225
59,0,103,24265616739,24508112806,24574062806,65950000,242496067,485,149
46,0,100,24330275947,24574062806,24619662806,45600000,243786859,330,52
47,0,100,24333918359,24619662806,24702012806,82350000,285744447,606,235
39,0,101,24433668686,24702012806,24778112806,76100000,268344120,520,282
60,0,103,24516317319,24778112806,24839262806,61150000,261795487,404,215
61,0,103,24534463495,24839262806,24915912806,76650000,304799311,550,233
48,0,100,24630964261,24915912806,24986912806,71000000,284948545,489,242
49,0,100,24824021588,24986912806,25037812806,50900000,162891218,335,148
50,0,100,25733528024,25733528024,25807278024,73750000,0,519,237
40,0,101,25828276990,25828276990,25888426990,60150000,0,374,255
51,0,100,26040195877,26040195877,26121695877,81500000,0,601,228
52,0,100,26075081222,26121695877,26189295877,67600000,46614655,435,282
53,0,100,26076714820,26189295877,26251845877,62550000,112581057,464,123
50,0,102,26217897800,26251845877,26317245877,65400000,33948077,453,202
62,0,103,26234223672,26317245877,26408145877,90900000,83022205,676,266
54,0,100,26332707424,26408145877,26481095877,72950000,75438453,520,219
41,0,101,26348811849,26481095877,26544695877,63600000,132284028,452,168
51,0,102,26357441506,26544695877,26625395877,80700000,187254371,637,140
63,0,103,26688247424,26688247424,26761997424,73750000,0,517,241
52,0,102,26807347761,26807347761,26895147761,87800000,0,672,212
64,0,103,26828610517,26895147761,26976247761,81100000,66537244,659,104
65,0,103,26852010081,26976247761,27056647761,80400000,124237680,615,178
55,0,100,26852193409,27056647761,27127297761,70650000,204454352,507,199
42,0,101,26925953906,27127297761,27199197761,71900000,201343855,522,194
53,0,102,26931856047,27199197761,27263697761,64500000,267341714,456,178
43,0,101,27377341638,27377341638,27452641638,75300000,0,531,244
54,0,102,27880293304,27880293304,27947543304,67250000,0,425,295
56,0,100,27979233024,27979233024,28056133024,76900000,0,577,184
57,0,100,28280736853,28280736853,28346786853,66050000,0,487,147
58,0,100,28794028950,28794028950,28859478950,65450000,0,416,277
66,0,103,28825470974,28859478950,28935128950,75650000,34007976,583,147
59,0,100,29184294808,29184294808,29256344808,72050000,0,521,199
44,0,101,29230691799,29256344808,29320394808,64050000,25653009,421,239
60,0,100,29275706103,29320394808,29372144808,51750000,44688705,303,229
61,0,100,29279948402,29372144808,29454494808,82350000,92196406,618,211
62,0,100,29425429794,29454494808,29513694808,59200000,29065014,397,190
45,0,101,29450138480,29513694808,29590994808,77300000,63556328,545,256
46,0,101,29869039586,29869039586,29926839586,57800000,0,422,112
63,0,100,29917357131,29926839586,29994089586,67250000,9482455,492,161
