req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
29,1,5979921862,5979921862,0,2,2,101,320,0,5809903007
30,1,6015751899,6015751899,0,2,2,101,314,0,5845833338
31,1,6169595777,6175126952,5531175,2,2,101,2000,0,5999295607
32,1,6389702129,6389702129,0,2,2,101,185,0,6221892532
33,1,6462343850,6465033431,2689581,2,2,101,1139,0,6292078696
34,1,6512663939,6515315123,2651184,2,2,101,1127,0,6342404812
35,1,6548874057,6549051653,177596,2,2,101,381,0,6378619250
36,1,6637268214,6639724195,2455981,2,2,101,1066,0,6467023977
37,1,7137619825,7140363810,2743985,2,2,101,1156,0,6967435404
38,1,7461475333,7467006508,5531175,2,2,101,2000,0,7291329595
39,1,7687512430,7690339615,2827185,2,2,101,1182,0,7517393669
40,1,7706505427,7712036603,5531176,2,2,101,2000,0,7536388935
41,1,7735273193,7740804364,5531171,2,2,101,2000,0,7565160125
42,1,7741994759,7745799535,3804776,2,2,101,1474,0,7569770401
43,1,7751587633,7751587633,0,2,2,101,131,0,7584804870
44,1,8017468453,8022999624,5531171,2,2,101,2000,0,7847389060
45,1,8035456801,8036107991,651190,2,2,101,529,0,7865379554
46,1,8575800937,8580120916,4319979,2,2,101,1635,0,8405788100
47,1,9073820190,9079351361,5531171,2,2,101,2000,0,8903866669
48,1,9342657646,9342657646,0,2,2,101,123,0,9176192479
49,1,9721091095,9726622267,5531172,2,2,101,2000,0,9551214577
50,1,10017281238,10018478025,1196787,2,2,101,686,0,9847439940
51,1,10059041801,10064048172,5006371,2,2,101,1836,0,9889205454
52,1,10308570745,10308570745,0,2,2,101,146,0,10141852367
53,1,10966862780,10972393951,5531171,2,2,101,2000,0,10797134205
54,1,10997248885,11002780056,5531171,2,2,101,2000,0,10827523927
55,1,11324653419,11328832600,4179181,2,2,101,1591,0,11154967269
56,1,11477010854,11482542026,5531172,2,2,101,2000,0,11307342762
57,1,11961787783,11962250179,462396,2,2,101,470,0,11792177107
58,1,11987544728,11990339913,2795185,2,2,101,1172,0,11817937099
59,1,12105335376,12107069762,1734386,2,2,101,854,0,11929010079
60,1,12381973770,12381973770,0,2,2,101,239,0,12213121266
61,1,12614421450,12619952621,5531171,2,2,101,2000,0,12444887982
62,1,13110312817,13113469599,3156782,2,2,101,1285,0,12940837946
63,1,13201410785,13202516376,1105591,2,2,101,671,0,13031946675
64,1,13247703218,13253234394,5531176,2,2,101,2000,0,13078244578
65,1,13433996157,13433996157,0,2,2,101,294,0,13265279584
66,1,13819792313,13820200308,407995,2,2,101,453,0,13650401207
67,1,13835628160,13839989741,4361581,2,2,101,1648,0,13666238907
68,1,13876233578,13879964754,3731176,2,2,101,1451,0,13706849107
69,1,14100898911,14104940486,4041575,2,2,101,1548,0,13931540938
70,1,14419777030,14425308202,5531172,2,2,101,2000,0,14250456646
71,1,14544302337,14547924713,3622376,2,2,101,1417,0,14374996600
72,1,15104536796,15107226381,2689585,2,2,101,1139,0,14935297006
73,1,15147420977,15152427349,5006372,2,2,101,1836,0,14978186237
74,1,15379577136,15385108311,5531175,2,2,101,2000,0,15210369687
75,1,15578605306,15581029292,2423986,2,2,101,1056,0,15409421255
76,1,15625756723,15630513495,4756772,2,2,101,1758,0,15456578221
77,1,15647760135,15647760135,0,2,2,101,74,0,15482824644
78,1,15676980380,15679673165,2692785,2,2,101,1140,0,15507807881
79,1,15684841179,15684841179,0,2,2,101,313,0,15516085654
80,1,15857988666,15859377457,1388791,2,2,101,746,0,15688837428
81,1,15927238424,15927238424,0,2,2,101,131,0,15761423679
82,1,16108047144,16109336734,1289590,2,2,101,715,0,15938925273
83,1,16216095075,16216631071,535996,2,2,101,493,0,16046985889
84,1,16413643893,16413643893,0,2,2,101,283,0,16245453985
85,1,16457970651,16463501823,5531172,2,2,101,2000,0,16288889834
86,1,16784695272,16785698467,1003195,2,2,101,639,0,16615652782
87,1,16794769283,16795455678,686395,2,2,101,540,0,16625727977
88,1,17077821750,17079284141,1462391,2,2,101,769,0,16908813603
89,1,17085984647,17087504638,1519991,2,2,101,787,0,16916977450
90,1,17193880220,17199411391,5531171,2,2,101,2000,0,17024581871
91,1,17406543777,17407130972,587195,2,2,101,509,0,17237574125
92,1,17524445482,17529976657,5531175,2,2,101,2000,0,17355489637
93,1,17582512027,17585889613,3377586,2,2,101,1354,0,17413562973
94,1,17919757287,17922962072,3204785,2,2,101,1300,0,17745251103
95,1,17966293296,17970290072,3996776,2,2,101,1534,0,17797389127
96,1,18163858448,18169389620,5531172,2,2,101,2000,0,17994977368
97,1,18305819705,18311350876,5531171,2,2,101,2000,0,18136955217
98,1,18530468199,18535999374,5531175,2,2,101,2000,0,18361629955
99,1,18686458013,18687291608,833595,2,2,101,586,0,18517637984
100,1,18981358238,18986889409,5531171,2,2,101,2000,0,18812572621
101,1,19066428422,19070105202,3676780,2,2,101,1434,0,18895762283
102,1,19393227438,19395102625,1875187,2,2,101,898,0,19224489852
103,1,19564582155,19567255741,2673586,2,2,101,1134,0,19395864533
104,1,19904833703,19905452898,619195,2,2,101,519,0,19736155711
105,1,20063418462,20065613649,2195187,2,2,101,998,0,19894758917
106,1,20130064253,20134201829,4137576,2,2,101,1578,0,19961412480
107,1,20380710301,20382166292,1455991,2,2,101,767,0,20212087690
108,1,20500631823,20503519809,2887986,2,2,101,1201,0,20332023157
109,1,20803658500,20806428085,2769585,2,2,101,1164,0,20635085058
110,1,20943384128,20944916913,1532785,2,2,101,791,0,20774826885
111,1,21235607499,21241138675,5531176,2,2,101,2000,0,21067084217
112,1,21249661305,21253242085,3580780,2,2,101,1404,0,21081139648
113,1,21386281481,21391812652,5531171,2,2,101,2000,0,21217775661
114,1,21418925061,21421710647,2785586,2,2,101,1169,0,21250423044
115,1,21532833385,21532833385,0,2,2,101,143,0,21361473630
116,1,21619834072,21625365243,5531171,2,2,101,2000,0,21451355355
117,1,21772365901,21772365901,0,2,2,101,283,0,21604800942
118,1,22132472137,22136052917,3580780,2,2,101,1404,0,21964052834
119,1,22220758489,22220758489,0,2,2,101,157,0,22055261699
120,1,22246960497,22246960497,0,2,2,101,133,0,22076977396
121,1,22302602921,22302602921,0,2,2,101,320,0,22134507360
122,1,23136907384,23136907384,0,2,2,101,230,0,22970348454
123,1,23523772824,23523772824,0,2,2,101,247,0,23356986518
124,1,23809296012,23811036799,1740787,2,2,101,856,0,23641070536
125,1,23954363333,23956950514,2587181,2,2,101,1107,0,23786154605
126,1,23979177319,23979370913,193594,2,2,101,386,0,23810971425
127,1,24484616022,24486830411,2214389,2,2,101,1004,0,24316468393
128,1,24522406780,24522600374,193594,2,2,101,386,0,24354263508
129,1,24626086308,24630521484,4435176,2,2,101,1671,0,24457954955
130,1,24647047843,24652579014,5531171,2,2,101,2000,0,24478918907
131,1,24718931426,24724462597,5531171,2,2,101,2000,0,24550810773
132,1,25020360591,25020416582,55991,2,2,101,343,0,24852274633
133,1,25077222298,25082753469,5531171,2,2,101,2000,0,24909142877
134,1,25247386122,25247386122,0,2,2,101,259,0,25080606406
135,1,25249600469,25255131644,5531175,2,2,101,2000,0,25080788611
136,1,25276883063,25276883063,0,2,2,101,128,0,25112202958
137,1,25321305129,25322517915,1212786,2,2,101,691,0,25153253777
138,1,25352142281,25354036666,1894385,2,2,101,904,0,25184094458
139,1,25594348933,25597038515,2689582,2,2,101,1139,0,25426328949
140,1,25778002107,25778870902,868795,2,2,101,597,0,25610003210
141,1,25974439190,25979970365,5531175,2,2,101,2000,0,25806462837
142,1,26216963453,26222494625,5531172,2,2,101,2000,0,26049014928
143,1,26223685019,26229049790,5364771,2,2,101,1948,0,26053720232
144,1,26258959292,26261488873,2529581,2,2,101,1089,0,26091015583
145,1,26319724196,26321836186,2111990,2,2,101,972,0,26151787461
146,1,26779881532,26785412703,5531171,2,2,101,2000,0,26611997510
147,1,26880640025,26880640025,0,2,2,101,179,0,26715327822
148,1,27281116943,27281116943,0,2,2,101,199,0,27115530524
149,1,27800217350,27802775731,2558381,2,2,101,1098,0,27632450047
150,1,27822278977,27822278977,0,2,2,101,217,0,27656466388
151,1,28034941115,28040472286,5531171,2,2,101,2000,0,27867200602
152,1,28472067561,28474705943,2638382,2,2,101,1123,0,28304376949
153,1,28544283317,28549814488,5531171,2,2,101,2000,0,28376600928
154,1,28908014113,28913545284,5531171,2,2,101,2000,0,28740373177
155,1,29213434433,29216124018,2689585,2,2,101,1139,0,29045828263
156,1,29519348303,29524879475,5531172,2,2,101,2000,0,29351776938
